,id,experiences_offered,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,latitude,longitude,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month,AMN_24-hour check-in,AMN_air conditioning,AMN_breakfast,AMN_buzzer/wireless intercom,AMN_cable tv,AMN_carbon monoxide detector,AMN_cat(s),AMN_dog(s),AMN_doorman,AMN_dryer,AMN_elevator in building,AMN_essentials,AMN_family/kid friendly,AMN_fire extinguisher,AMN_first aid kit,AMN_free parking on premises,AMN_gym,AMN_hair dryer,AMN_hangers,AMN_heating,AMN_hot tub,AMN_indoor fireplace,AMN_internet,AMN_iron,AMN_kitchen,AMN_laptop friendly workspace,AMN_lock on bedroom door,AMN_other pet(s),AMN_pets allowed,AMN_pets live on this property,AMN_pool,AMN_safety card,AMN_shampoo,AMN_smoke detector,AMN_smoking allowed,AMN_suitable for events,AMN_translation missing: en.hosting_amenity_49,AMN_translation missing: en.hosting_amenity_50,AMN_tv,AMN_washer,AMN_wheelchair accessible,AMN_wireless internet,BED=Airbed,BED=Couch,BED=Futon,BED=Pull-out Sofa,BED=Real Bed,POPTY=Apartment,POPTY=Bed & Breakfast,POPTY=Bungalow,POPTY=Cabin,POPTY=Camper/RV,POPTY=Chalet,POPTY=Condominium,POPTY=Dorm,POPTY=Earth House,POPTY=House,POPTY=Loft,POPTY=Other,POPTY=Tent,POPTY=Townhouse,POPTY=Treehouse,POPTY=Villa,POPTY=Yurt
522,7403286,none,2014-06-12,100%,100%,t,4,4,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.5740218733,-82.5440263328,t,2,2,1.5,1.0,1.0,,$60.00,,,$100.00,$20.00,2,$0.00,1,1125,27,55,85,360,44,2015-07-25,2016-04-17,95.0,10.0,10.0,10.0,10.0,9.0,9.0,f,t,3,f,f,4.87,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
523,8453951,none,2011-03-10,100%,88%,f,4,4,"['email', 'phone', 'reviews']",f,,35.5695090071,-82.5492239844,t,2,2,1.0,1.0,1.0,,$125.00,,,,,1,$0.00,1,1125,30,60,90,365,7,2015-09-28,2016-03-07,97.0,9.0,10.0,9.0,10.0,10.0,9.0,f,f,3,f,f,1.02,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,7001662,none,2014-07-30,96%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5693737534,-82.5321902164,t,2,4,1.0,1.0,2.0,,$49.00,$351.00,"$1,239.00",,$10.00,2,$20.00,1,1125,7,7,13,46,61,2015-07-12,2016-04-11,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,1,f,f,6.44,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
525,8266788,none,2012-02-01,100%,41%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5759397129,-82.544842134,t,3,7,1.5,4.0,4.0,,$400.00,,,$500.00,$130.00,1,$0.00,2,1125,28,56,84,356,6,2015-09-28,2016-04-17,97.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,2,f,f,0.87,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
526,80331,none,2011-03-10,100%,88%,f,4,4,"['email', 'phone', 'reviews']",f,,35.5691496647,-82.5497147038,t,2,2,1.0,1.0,1.0,,$115.00,,,,,1,$0.00,2,21,28,58,88,363,46,2011-04-25,2016-03-28,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,0.76,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,3220474,none,2014-06-02,100%,97%,f,2,2,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.4906869099,-82.5134757836,t,2,2,1.0,1.0,1.0,,$48.00,,,,,1,$0.00,1,21,21,43,73,348,175,2014-06-24,2016-04-05,92.0,10.0,9.0,10.0,9.0,9.0,10.0,f,f,3,f,f,7.87,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
528,5333015,none,2015-02-11,100%,83%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5665335304,-82.544751338,t,3,5,1.0,1.0,3.0,,$250.00,"$1,500.00","$5,000.00","$1,000.00",$95.00,1,$0.00,2,1125,17,38,55,287,12,2015-04-20,2016-02-29,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,3,f,f,0.98,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,6431917,none,2011-03-10,100%,88%,f,4,4,"['email', 'phone', 'reviews']",f,,35.5708996567,-82.5480234068,t,2,2,1.0,1.0,1.0,,$125.00,,,,,1,$0.00,2,1125,30,60,90,365,8,2015-05-27,2015-11-08,93.0,10.0,10.0,10.0,9.0,10.0,10.0,f,f,3,f,f,0.73,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,10635789,none,2014-09-23,100%,100%,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,,35.5655649992,-82.5101427331,t,2,2,1.0,1.0,1.0,,$55.00,,,,$20.00,2,$10.00,1,1125,28,58,88,363,1,2016-04-11,2016-04-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,1.0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
531,3314819,none,2014-06-02,100%,97%,f,2,2,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.4909913799,-82.5128670512,t,2,2,1.0,1.0,1.0,,$37.00,,,,,1,$0.00,1,90,5,20,48,314,203,2014-06-24,2016-04-02,93.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,3,f,f,9.12,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
532,11646130,none,2013-06-23,100%,77%,f,6,6,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,,35.5625001143,-82.4864988616,t,2,4,0.5,1.0,2.0,,$40.00,,,$100.00,$23.00,1,$25.00,2,5,24,54,84,174,1,2016-04-11,2016-04-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,t,t,1.0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
533,11709950,none,2014-07-11,100%,100%,f,1,1,"['email', 'phone', 'google', 'reviews', 'jumio']",t,,35.5496933084,-82.4964854974,t,3,6,1.0,3.0,4.0,,$175.00,,,,$95.00,1,$0.00,1,1125,28,58,73,348,2,2016-03-20,2016-04-05,60.0,10.0,6.0,10.0,8.0,6.0,5.0,f,t,2,f,f,1.82,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
534,11728697,none,2014-05-19,100%,100%,f,1,1,"['email', 'phone', 'reviews']",f,,35.563473359,-82.5289036424,f,3,4,1.0,1.0,2.0,,$99.00,,,$250.00,$45.00,2,$25.00,1,1125,10,31,56,329,3,2016-03-16,2016-04-02,100.0,10.0,9.0,10.0,10.0,8.0,10.0,f,f,2,f,f,2.43,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
535,6487537,none,2011-02-26,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.5733086026,-82.5464433635,t,3,6,2.5,3.0,4.0,,$220.00,,"$3,000.00",$250.00,$85.00,1,$0.00,2,1125,6,13,24,121,20,2015-07-05,2016-04-04,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,3,f,f,2.05,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
536,563189,none,2011-10-30,100%,95%,f,3,3,"['email', 'phone', 'facebook', 'reviews']",f,,35.5739807032,-82.5448777842,t,2,2,1.0,1.0,1.0,,$60.00,$300.00,$750.00,$100.00,,1,$0.00,2,90,22,52,82,350,91,2012-07-15,2016-04-17,91.0,9.0,9.0,10.0,9.0,9.0,9.0,f,f,3,f,f,1.98,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
537,216365,none,2011-09-06,100%,78%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.5285378792,-82.5315708393,t,3,10,3.0,5.0,7.0,,$289.00,"$2,399.00","$3,199.00",$158.00,$75.00,1,$0.00,3,90,10,12,24,291,87,2011-11-01,2016-04-17,94.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,2,f,f,1.6,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
538,1301155,none,2013-06-23,100%,77%,f,6,6,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,,35.5542518124,-82.4714203028,t,2,10,1.5,1.0,1.0,,$90.00,$486.00,"$1,689.00",,,2,$33.00,1,60,25,55,85,360,28,2013-08-05,2016-04-16,92.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,3,t,t,0.85,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
539,4429169,none,2012-07-19,100%,100%,f,1,1,"['email', 'phone', 'google', 'reviews', 'kba']",t,,35.5499737383,-82.4809546195,t,2,2,1.0,1.0,1.0,,$75.00,,,,$5.00,2,$15.00,1,5,12,33,58,314,38,2015-01-11,2016-03-19,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,2,f,f,2.44,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
540,11751815,none,2016-03-10,100%,100%,f,1,1,"['phone', 'facebook', 'reviews']",f,,35.5042608616,-82.527399422,t,3,4,2.0,2.0,2.0,,$150.00,,,,,1,$0.00,1,7,12,37,67,342,2,2016-04-11,2016-04-16,90.0,8.0,10.0,9.0,9.0,9.0,9.0,f,f,2,f,f,2.0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
541,257865,none,2011-10-31,100%,100%,f,3,3,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",f,,35.4938036117,-82.5278862977,t,2,2,2.5,1.0,1.0,,$80.00,$300.00,$700.00,,$20.00,1,$20.00,2,60,30,60,90,365,23,2012-07-11,2015-12-30,89.0,9.0,7.0,9.0,10.0,9.0,9.0,f,t,2,f,f,0.5,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,4464909,none,2012-02-29,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.528049009,-82.5259714214,t,2,2,1.0,1.0,1.0,,$52.00,$292.00,,$95.00,$15.00,2,$15.00,2,1125,14,36,66,329,51,2014-11-26,2016-04-17,95.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,2,f,f,2.98,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,273534,none,2011-09-18,100%,97%,t,3,3,"['email', 'phone', 'reviews', 'jumio']",t,,35.552940054,-82.4899511113,t,3,2,1.5,1.0,1.0,500.0,$60.00,$400.00,"$1,500.00",$100.00,$30.00,1,$0.00,2,365,8,20,33,152,35,2015-09-26,2016-04-12,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,t,5.02,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,6567381,none,2013-08-23,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,,35.5533192512,-82.5285468484,t,3,4,2.0,1.0,2.0,,$130.00,$600.00,,,$30.00,1,$0.00,2,1125,0,0,8,8,16,2015-07-03,2016-04-05,93.0,10.0,9.0,10.0,10.0,8.0,9.0,f,f,1,f,f,1.63,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
545,11842218,none,2016-02-17,100%,100%,f,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.567261673,-82.5204817296,f,2,2,1.0,1.0,2.0,,$70.00,,,$100.00,$20.00,1,$15.00,1,1125,28,49,74,74,7,2016-03-21,2016-04-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,2,f,f,6.56,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
546,11890251,none,2011-09-18,100%,97%,t,3,3,"['email', 'phone', 'reviews', 'jumio']",t,,35.5526515248,-82.4889649477,t,3,8,2.5,2.0,4.0,,$175.00,,,$200.00,$80.00,1,$0.00,1,1125,0,0,0,173,0,,,,,,,,,,f,f,3,f,t,,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
547,4572330,none,2014-11-13,100%,100%,t,1,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,,35.5502540099,-82.5347036108,t,2,2,1.0,1.0,1.0,,$55.00,,,,,2,$0.00,1,3,17,37,60,60,45,2015-06-07,2016-04-17,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,4.22,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
548,11078421,none,2011-10-31,100%,100%,f,3,3,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",f,,35.4919652878,-82.528540285,t,2,2,1.0,1.0,1.0,,$80.00,$300.00,$700.00,,,1,$5.00,1,1125,23,23,23,275,2,2016-04-06,2016-04-09,80.0,9.0,8.0,9.0,8.0,8.0,8.0,f,t,1,f,f,2.0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
549,2694546,none,2013-06-23,100%,77%,f,6,6,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,,35.5535393558,-82.4709632046,t,2,2,1.5,1.0,1.0,,$55.00,$300.00,"$1,050.00",$100.00,$20.00,0,$0.00,1,60,24,54,84,359,14,2015-06-07,2016-03-31,81.0,9.0,9.0,9.0,9.0,9.0,8.0,f,f,3,t,t,1.31,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
550,7938548,none,2015-08-18,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.4856756175,-82.5117528137,t,3,2,1.0,1.0,1.0,,$125.00,$795.00,,,,1,$0.00,4,14,24,43,73,338,22,2015-08-30,2016-04-06,98.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,1,f,f,2.78,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
551,7939277,none,2014-02-23,100%,96%,t,3,3,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,,35.5735607164,-82.53857522,f,3,10,2.5,3.0,5.0,,$250.00,"$1,100.00","$2,500.00",$200.00,$80.00,4,$10.00,2,1125,18,37,56,265,16,2015-09-08,2016-04-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,2.11,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,11069900,none,2014-07-20,,,f,1,1,"['email', 'phone', 'facebook', 'kba']",t,,35.4908428786,-82.5154054645,t,2,3,1.0,1.0,1.0,,$99.00,,,,,1,$0.00,1,1125,30,60,90,365,0,,,,,,,,,,f,f,1,f,f,,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,12122743,none,2014-02-04,100%,100%,f,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.5608030596,-82.5129104062,t,2,2,1.0,1.0,1.0,,$44.00,,,,,1,$0.00,1,1125,0,0,0,0,0,,,,,,,,,,f,f,1,f,f,,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,6880952,none,2015-03-28,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5633875688,-82.509888949,t,2,2,1.0,1.0,1.0,,$45.00,,,,$7.00,0,$0.00,1,8,21,49,79,351,54,2015-07-06,2016-04-11,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,2,f,f,5.55,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
555,10243227,none,2015-12-29,100%,100%,f,1,1,"['email', 'phone', 'reviews']",f,,35.5440259904,-82.5356298432,t,3,2,1.0,1.0,1.0,,$68.00,$400.00,"$1,200.00",,$10.00,2,$20.00,2,1125,6,24,47,47,21,2016-02-08,2016-04-20,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,2,f,f,8.4,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
556,2761044,none,2013-06-23,100%,77%,f,6,6,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,,35.5580040234,-82.4779953316,t,3,12,2.5,4.0,7.0,,$568.00,"$2,860.00","$8,946.00",$150.00,$125.00,12,$33.00,2,365,24,51,81,81,4,2014-06-16,2016-03-13,90.0,10.0,10.0,9.0,10.0,10.0,9.0,f,t,3,t,t,0.18,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
557,667683,none,2012-08-26,100%,100%,t,1,1,"['email', 'phone', 'linkedin', 'reviews']",f,,35.4864185787,-82.5496002486,t,2,2,1.0,1.0,1.0,,$100.00,$600.00,"$2,750.00",,,1,$30.00,1,30,30,60,90,365,48,2013-10-14,2016-04-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,t,1.56,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,3302863,none,2013-08-06,100%,93%,t,3,3,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,,35.5106124164,-82.5276657144,t,3,4,2.0,2.0,2.0,,$99.00,$780.00,"$2,300.00",$300.00,$65.00,4,$30.00,2,20,9,23,49,321,34,2015-05-03,2016-04-10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,2.87,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
559,5226605,none,2015-02-01,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.5622166201,-82.5095143227,t,2,2,1.0,1.0,1.0,,$89.00,$575.00,,,$35.00,2,$25.00,1,6,20,50,80,97,24,2015-04-18,2016-03-28,93.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,2,f,f,1.94,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
560,7116152,none,2014-06-12,100%,100%,t,4,4,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.5740943024,-82.5446371271,t,2,2,1.5,1.0,1.0,,$60.00,,,$100.00,$20.00,1,$0.00,1,1125,28,58,88,363,28,2015-08-02,2016-04-07,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,3,f,f,3.17,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
561,9195530,none,2015-10-31,,,f,1,1,"['email', 'phone', 'facebook']",f,,35.5099644783,-82.5136889726,t,2,2,1.0,1.0,1.0,,$115.00,,,,,1,$0.00,2,1125,30,60,90,365,0,,,,,,,,,,f,f,1,f,f,,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
562,2087403,none,2013-12-16,70%,88%,f,3,3,"['email', 'phone', 'reviews']",f,,35.5464723227,-82.4960808739,t,3,6,1.0,2.0,2.0,,$249.00,"$1,575.00",,,,4,$10.00,1,1125,21,43,73,339,10,2014-01-21,2016-04-05,89.0,9.0,9.0,8.0,10.0,9.0,8.0,f,f,3,f,f,0.36,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
563,7116063,none,2014-06-12,100%,100%,t,4,4,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.5739612945,-82.5455683153,t,3,4,1.5,1.0,2.0,,$100.00,,,$100.00,$40.00,2,$15.00,1,1125,21,49,78,353,13,2015-12-28,2016-04-18,95.0,9.0,9.0,10.0,10.0,10.0,9.0,f,t,3,f,f,3.31,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
